DateTime;StationName;rtu_id;PEnt;PSal;Pmed_1;Tmed_1;Qinst_1;AcDia_1;AcAnt_1
07/04/2022 01:05:00 a.m.;Sudoeste;7;39.007;25.293;25.293;15.63;19.724;813.918;912.424
07/04/2022 01:05:00 a.m.;Toledo;21;45.116;39.282;45.116;20.2;25.228;945.247;1052.282
07/04/2022 02:05:00 a.m.;Sudoeste;7;39.508;25.341;25.341;15.173;14.553;831.132;912.424
07/04/2022 02:05:00 a.m.;Toledo;21;45.227;39.488;45.227;19.419;19.917;967.727;1052.282
07/04/2022 03:05:00 a.m.;Sudoeste;7;39.681;25.341;25.341;15.042;9.412;842.855;912.424
07/04/2022 03:05:00 a.m.;Toledo;21;45.333;39.642;45.333;19.541;13.437;984.803;1052.282
07/04/2022 04:05:00 a.m.;Sudoeste;7;39.503;25.293;25.293;15.051;15.797;853.991;912.424
07/04/2022 04:05:00 a.m.;Toledo;21;45.424;39.488;45.424;19.22;12.19;996.708;1052.282
07/04/2022 05:05:00 a.m.;Sudoeste;7;39.094;25.315;25.315;15.176;14.033;868.083;912.424
07/04/2022 05:05:00 a.m.;Toledo;21;45.501;38.979;45.501;19.216;12.915;1009.467;1052.282
07/04/2022 06:05:00 a.m.;Sudoeste;7;38.569;25.251;25.251;15.329;19.939;2.311;881.944
07/04/2022 06:05:00 a.m.;Toledo;21;45.54;38.465;45.54;19.069;21.611;4.298;1019.991
07/04/2022 07:05:00 a.m.;Sudoeste;7;37.915;25.173;25.173;15.789;35.913;29.924;881.944
07/04/2022 07:05:00 a.m.;Toledo;21;45.434;38.075;45.434;19.663;35.933;32.624;1019.991
07/04/2022 08:05:00 a.m.;Sudoeste;7;37.154;25.118;25.118;15.946;48.01;73.595;881.944
07/04/2022 08:05:00 a.m.;Toledo;21;45.159;37.729;45.159;19.838;54.82;80.07;1019.991
07/04/2022 09:05:00 a.m.;Sudoeste;7;36.562;25.095;25.095;16.54;45.189;121.833;881.944
07/04/2022 09:05:00 a.m.;Toledo;21;44.99;37.441;44.99;22.256;55.449;135.792;1019.991
07/04/2022 10:05:00 a.m.;Sudoeste;7;35.479;25.086;25.086;17.004;44.078;167.723;881.944
07/04/2022 10:05:00 a.m.;Toledo;21;44.904;37.556;44.904;23.627;53.832;189.532;1019.991
07/04/2022 11:05:00 a.m.;Sudoeste;7;35.648;25.089;25.089;17.154;45.157;212.3;881.944
07/04/2022 11:05:00 a.m.;Toledo;21;44.986;37.773;44.986;24.164;51.436;243.387;1019.991
07/04/2022 12:05:00 p.m.;Sudoeste;7;35.489;25.079;25.079;17.147;48.563;258.138;881.944
07/04/2022 12:05:00 p.m.;Toledo;21;45.207;37.763;45.207;23.859;51.037;294.151;1019.991
07/04/2022 01:05:00 p.m.;Sudoeste;7;35.181;25.073;25.073;17.32;49.902;307.693;881.944
07/04/2022 01:05:00 p.m.;Toledo;21;45.468;37.268;45.468;24.518;53.464;346.413;1019.991
07/04/2022 02:05:00 p.m.;Sudoeste;7;34.459;25.073;25.073;17.767;47.635;356.937;881.944
07/04/2022 02:05:00 p.m.;Toledo;21;45.752;36.975;45.752;25.479;56.328;401.305;1019.991
07/04/2022 03:05:00 p.m.;Sudoeste;7;35.229;25.108;25.108;17.761;43.376;402.255;881.944
07/04/2022 03:05:00 p.m.;Toledo;21;46.113;37.71;46.113;25.955;55.252;457.458;1019.991
07/04/2022 04:05:00 p.m.;Sudoeste;7;36.148;25.163;25.163;17.608;37.644;442.755;881.944
07/04/2022 04:05:00 p.m.;Toledo;21;46.538;38.229;46.538;23.92;45.341;506.36;1019.991
07/04/2022 05:05:00 p.m.;Sudoeste;7;36.553;25.134;25.134;17.32;39.791;481.609;881.944
07/04/2022 05:05:00 p.m.;Toledo;21;46.552;38.196;46.552;23.428;43.984;550.504;1019.991
07/04/2022 06:05:00 p.m.;Sudoeste;7;36.35;25.102;25.102;16.869;42.551;524.524;881.944
07/04/2022 06:05:00 p.m.;Toledo;21;46.841;37.792;46.841;22.948;46.22;595.479;1019.991
07/04/2022 07:05:00 p.m.;Sudoeste;7;36.562;25.112;25.112;16.396;46.377;570.029;881.944
07/04/2022 07:05:00 p.m.;Toledo;21;47.068;37.782;47.068;21.515;54.303;646.356;1019.991
07/04/2022 08:05:00 p.m.;Sudoeste;7;36.577;25.07;25.07;16.09;50.963;618.137;881.944
07/04/2022 08:05:00 p.m.;Toledo;21;47.261;37.739;47.261;20.933;57.292;701.75;1019.991
07/04/2022 09:05:00 p.m.;Sudoeste;7;36.581;25.092;25.092;16.227;50.634;670.412;881.944
07/04/2022 09:05:00 p.m.;Toledo;21;47.391;37.71;47.391;20.583;61.837;761.347;1019.991
07/04/2022 10:05:00 p.m.;Sudoeste;7;37.448;25.128;25.128;15.936;44.861;719.233;881.944
07/04/2022 10:05:00 p.m.;Toledo;21;47.555;38.239;47.555;20.217;60.856;821.753;1019.991
07/04/2022 11:05:00 p.m.;Sudoeste;7;38.569;25.202;25.202;15.336;35.845;759.426;881.944
07/04/2022 11:05:00 p.m.;Toledo;21;47.853;38.931;47.853;20.217;45.264;876.181;1019.991
08/04/2022 12:05:00 a.m.;Sudoeste;7;39.209;25.28;25.28;15.182;26.488;791.11;881.944
08/04/2022 12:05:00 a.m.;Toledo;21;48.205;39.224;48.205;19.749;34.623;916.644;1019.991
08/04/2022 01:05:00 a.m.;Sudoeste;7;39.527;25.306;25.306;15.029;19.827;814.929;881.944
08/04/2022 01:05:00 a.m.;Toledo;21;49.372;39.392;49.372;19.903;26.538;947.193;1019.991
08/04/2022 02:05:00 a.m.;Sudoeste;7;39.743;25.348;25.348;14.87;14.665;832.811;881.944
08/04/2022 02:05:00 a.m.;Toledo;21;50.837;39.561;50.837;19.545;19.929;970.539;1019.991
08/04/2022 03:05:00 a.m.;Sudoeste;7;39.868;25.367;25.367;14.71;13.419;847.109;881.944
08/04/2022 03:05:00 a.m.;Toledo;21;51.801;39.589;51.801;19.228;17.01;988.362;1019.991
08/04/2022 04:05:00 a.m.;Sudoeste;7;39.695;25.351;25.351;14.86;13.078;860.772;881.944
08/04/2022 04:05:00 a.m.;Toledo;21;52.254;39.541;52.254;19.391;16.578;1005.083;1019.991
08/04/2022 05:05:00 a.m.;Sudoeste;7;39.854;25.328;25.328;14.707;14.155;874.375;881.944
08/04/2022 05:05:00 a.m.;Toledo;21;52.746;39.556;52.746;18.923;16.906;1022.085;1019.991
08/04/2022 06:05:00 a.m.;Sudoeste;7;39.397;25.26;25.26;14.87;20.679;2.475;889.516
08/04/2022 06:05:00 a.m.;Toledo;21;53.175;39.114;53.175;19.513;17.466;3.983;1035.279
08/04/2022 07:05:00 a.m.;Sudoeste;7;37.982;25.186;25.186;15.447;34.257;30.846;889.516
08/04/2022 07:05:00 a.m.;Toledo;21;53.445;37.878;53.445;19.5;37.813;25.741;1035.279
08/04/2022 08:05:00 a.m.;Sudoeste;7;37.419;25.121;25.121;15.761;46.168;74.068;889.516
08/04/2022 08:05:00 a.m.;Toledo;21;53.31;37.691;53.31;19.81;55.447;74.542;1035.279
08/04/2022 09:05:00 a.m.;Sudoeste;7;36.437;25.079;25.079;16.543;47.582;123.657;889.516
08/04/2022 09:05:00 a.m.;Toledo;21;53.093;37.34;53.093;22.117;57.737;131.55;1035.279
08/04/2022 10:05:00 a.m.;Sudoeste;7;;;;;;;
08/04/2022 10:05:00 a.m.;Toledo;21;52.9;37.638;52.9;23.77;56.607;188.866;1035.279
08/04/2022 11:05:00 a.m.;Sudoeste;7;35.807;25.073;25.073;17.01;46.589;215.595;889.516
08/04/2022 11:05:00 a.m.;Toledo;21;52.505;37.922;52.505;24.628;53.794;243.234;1035.279
08/04/2022 12:05:00 p.m.;Sudoeste;7;35.359;25.076;25.076;17.285;47.835;263.07;889.516
08/04/2022 12:05:00 p.m.;Toledo;21;52.139;37.734;52.139;25.288;51.597;296.334;1035.279
08/04/2022 01:05:00 p.m.;Sudoeste;7;34.671;25.057;25.057;17.617;49.338;313.109;889.516
08/04/2022 01:05:00 p.m.;Toledo;21;51.782;37.157;51.782;25.593;52.282;348.169;1035.279
08/04/2022 02:05:00 p.m.;Sudoeste;7;34.377;25.06;25.06;17.767;48.157;363.588;889.516
08/04/2022 02:05:00 p.m.;Toledo;21;51.469;37.008;51.469;25.137;59.489;403.262;1035.279
08/04/2022 03:05:00 p.m.;Sudoeste;7;35.162;25.089;25.089;17.767;43.911;410.851;889.516
08/04/2022 03:05:00 p.m.;Toledo;21;51.261;37.528;51.261;25.788;57.78;461.904;1035.279
08/04/2022 04:05:00 p.m.;Sudoeste;7;35.941;25.141;25.141;17.764;38.068;452.686;889.516
08/04/2022 04:05:00 p.m.;Toledo;21;51.141;38.071;51.141;24.107;47.728;514.5;1035.279
08/04/2022 05:05:00 p.m.;Sudoeste;7;36.009;25.089;25.089;17.48;43.219;494.286;889.516
08/04/2022 05:05:00 p.m.;Toledo;21;51.305;38.051;51.305;23.794;46.154;560.453;1035.279
08/04/2022 06:05:00 p.m.;Sudoeste;7;36.028;25.092;25.092;17.016;44.596;539.659;889.516
08/04/2022 06:05:00 p.m.;Toledo;21;51.391;37.58;51.391;23.33;47.553;607.293;1035.279
08/04/2022 07:05:00 p.m.;Sudoeste;7;36.192;25.092;25.092;16.722;47.066;586.25;889.516
08/04/2022 07:05:00 p.m.;Toledo;21;51.483;37.633;51.483;21.702;59.776;660.476;1035.279
08/04/2022 08:05:00 p.m.;Sudoeste;7;36.437;25.06;25.06;16.387;52.39;636.639;889.516
08/04/2022 08:05:00 p.m.;Toledo;21;51.334;37.811;51.334;20.961;59.273;720.017;1035.279
08/04/2022 09:05:00 p.m.;Sudoeste;7;36.418;25.066;25.066;16.403;51.846;688.592;889.516
08/04/2022 09:05:00 p.m.;Toledo;21;51.102;37.691;51.102;20.616;60.522;779.332;1035.279
08/04/2022 10:05:00 p.m.;Sudoeste;7;37.173;25.131;25.131;16.099;44.559;737.75;889.516
08/04/2022 10:05:00 p.m.;Toledo;21;50.905;38.162;50.905;20.282;59.964;839.94;1035.279
08/04/2022 11:05:00 p.m.;Sudoeste;7;38.463;25.199;25.199;15.483;35.222;778.309;889.516
08/04/2022 11:05:00 p.m.;Toledo;21;50.842;39.041;50.842;19.948;44.811;895.615;1035.279
09/04/2022 12:05:00 a.m.;Sudoeste;7;38.877;25.251;25.251;15.511;28.366;809.506;889.516
09/04/2022 12:05:00 a.m.;Toledo;21;50.905;39.195;50.905;19.895;33.571;934.468;1035.279
09/04/2022 01:05:00 a.m.;Sudoeste;7;39.161;25.283;25.283;15.182;22.175;835.266;889.516
09/04/2022 01:05:00 a.m.;Toledo;21;51.001;39.306;51.001;19.903;28.472;965.562;1035.279
09/04/2022 02:05:00 a.m.;Sudoeste;7;39.315;25.306;25.306;15.329;18.908;856.061;889.516
09/04/2022 02:05:00 a.m.;Toledo;21;51.107;39.373;51.107;19.708;23.213;990.741;1035.279
09/04/2022 03:05:00 a.m.;Sudoeste;7;39.445;25.309;25.309;15.045;17.723;873.624;889.516
09/04/2022 03:05:00 a.m.;Toledo;21;50.533;39.272;50.533;19.899;19.334;1011.497;1035.279
09/04/2022 04:05:00 a.m.;Sudoeste;7;39.662;25.341;25.341;14.906;14.461;889.047;889.516
09/04/2022 04:05:00 a.m.;Toledo;21;49.126;39.344;49.126;19.098;17.865;1030.116;1035.279
09/04/2022 05:05:00 a.m.;Sudoeste;7;39.633;25.341;25.341;14.899;14.359;903.881;889.516
09/04/2022 05:05:00 a.m.;Toledo;21;47.723;39.248;47.723;19.411;16.326;1047.178;1035.279
09/04/2022 06:05:00 a.m.;Sudoeste;7;39.421;25.319;25.319;14.893;15.244;1.775;916.845
09/04/2022 06:05:00 a.m.;Toledo;21;46.653;38.921;46.653;19.737;15.428;3.491;1059.47
09/04/2022 07:05:00 a.m.;Sudoeste;7;38.704;25.26;25.26;15.288;20.018;20.078;916.845
09/04/2022 07:05:00 a.m.;Toledo;21;45.921;38.34;45.921;19.382;19.902;19.281;1059.47
09/04/2022 08:05:00 a.m.;Sudoeste;7;38.285;25.215;25.215;15.636;27.559;43.87;916.845
09/04/2022 08:05:00 a.m.;Toledo;21;45.255;38.119;45.255;19.732;30.605;45.956;1059.47
09/04/2022 09:05:00 a.m.;Sudoeste;7;37.048;25.128;25.128;16.69;36.88;78.07;916.845
09/04/2022 09:05:00 a.m.;Toledo;21;44.648;37.739;44.648;20.86;42.443;83.358;1059.47
09/04/2022 10:05:00 a.m.;Sudoeste;7;35.754;25.092;25.092;17.32;40.891;118.227;916.845
09/04/2022 10:05:00 a.m.;Toledo;21;43.887;37.297;43.887;22.931;46.079;127.433;1059.47
09/04/2022 11:05:00 a.m.;Sudoeste;7;35.34;25.089;25.089;17.435;43.19;161.716;916.845
09/04/2022 11:05:00 a.m.;Toledo;21;43.511;37.282;43.511;22.874;52.035;175.961;1059.47
09/04/2022 12:05:00 p.m.;Sudoeste;7;34.931;25.073;25.073;17.758;45.869;206.231;916.845
09/04/2022 12:05:00 p.m.;Toledo;21;43.414;37.225;43.414;23.505;52.019;227.875;1059.47
09/04/2022 01:05:00 p.m.;Sudoeste;7;34.608;25.057;25.057;17.892;48.671;254.69;916.845
09/04/2022 01:05:00 p.m.;Toledo;21;43.371;37.037;43.371;24.917;56.259;281.839;1059.47
09/04/2022 02:05:00 p.m.;Sudoeste;7;34.96;25.089;25.089;17.751;45.632;303.797;916.845
09/04/2022 02:05:00 p.m.;Toledo;21;43.352;37.191;43.352;24.482;56.844;338.829;1059.47
09/04/2022 03:05:00 p.m.;Sudoeste;7;35.797;25.125;25.125;17.892;38.083;345.127;916.845
09/04/2022 03:05:00 p.m.;Toledo;21;43.424;37.782;43.424;25.434;46.874;393.334;1059.47
09/04/2022 04:05:00 p.m.;Sudoeste;7;36.196;25.147;25.147;17.934;34.76;381.534;916.845
09/04/2022 04:05:00 p.m.;Toledo;21;43.53;37.999;43.53;23.904;41.225;437.068;1059.47
09/04/2022 05:05:00 p.m.;Sudoeste;7;36.764;25.17;25.17;17.617;32.097;414.939;916.845
09/04/2022 05:05:00 p.m.;Toledo;21;43.636;38.196;43.636;23.582;38.672;476.818;1059.47
09/04/2022 06:05:00 p.m.;Sudoeste;7;37.188;25.163;25.163;17;33.449;447.344;916.845
09/04/2022 06:05:00 p.m.;Toledo;21;43.742;38.316;43.742;22.785;37.987;514.873;1059.47
09/04/2022 07:05:00 p.m.;Sudoeste;7;36.933;25.118;25.118;16.69;41.627;483.525;916.845
09/04/2022 07:05:00 p.m.;Toledo;21;43.809;38.023;43.809;21.808;40.118;553.716;1059.47
09/04/2022 08:05:00 p.m.;Sudoeste;7;36.528;25.105;25.105;16.543;44.911;525.469;916.845
09/04/2022 08:05:00 p.m.;Toledo;21;43.824;37.705;43.824;21.136;50.916;599.784;1059.47
09/04/2022 09:05:00 p.m.;Sudoeste;7;36.663;25.102;25.102;16.259;45.914;570.613;916.845
09/04/2022 09:05:00 p.m.;Toledo;21;43.867;37.691;43.867;20.921;53.57;652.614;1059.47
09/04/2022 10:05:00 p.m.;Sudoeste;7;37.125;25.16;25.16;16.074;39.076;614.737;916.845
09/04/2022 10:05:00 p.m.;Toledo;21;43.935;37.979;43.935;20.75;52.723;705.979;1059.47
09/04/2022 11:05:00 p.m.;Sudoeste;7;38.054;25.225;25.225;16.08;31.829;651.138;916.845
09/04/2022 11:05:00 p.m.;Toledo;21;44.113;38.748;44.113;20.42;43.048;754.969;1059.47
10/04/2022 12:05:00 a.m.;Sudoeste;7;38.237;25.235;25.235;16.077;27.648;680.564;916.845
10/04/2022 12:05:00 a.m.;Toledo;21;44.33;38.941;44.33;20.697;33.222;792.268;1059.47
10/04/2022 01:05:00 a.m.;Sudoeste;7;38.521;25.273;25.273;16.221;21.183;704.836;916.845
10/04/2022 01:05:00 a.m.;Toledo;21;44.581;39.046;44.581;20.872;26.551;822.149;1059.47
10/04/2022 02:05:00 a.m.;Sudoeste;7;38.834;25.335;25.335;16.233;16.407;723.997;916.845
10/04/2022 02:05:00 a.m.;Toledo;21;44.831;39.224;44.831;20.734;21.82;846.419;1059.47
10/04/2022 03:05:00 a.m.;Sudoeste;7;39.065;25.354;25.354;16.39;10.421;738.202;916.845
10/04/2022 03:05:00 a.m.;Toledo;21;45.111;39.484;45.111;20.534;15.725;865.163;1059.47
10/04/2022 04:05:00 a.m.;Sudoeste;7;;;;;;;
10/04/2022 04:05:00 a.m.;Toledo;21;45.39;39.464;45.39;20.709;11.248;877.31;1059.47
10/04/2022 05:05:00 a.m.;Sudoeste;7;39.147;25.345;25.345;16.227;9.845;757.598;916.845
10/04/2022 05:05:00 a.m.;Toledo;21;45.675;39.421;45.675;20.856;11.694;888.802;1059.47
10/04/2022 06:05:00 a.m.;Sudoeste;7;39.185;25.351;25.351;16.208;10.283;1.246;766.276
10/04/2022 06:05:00 a.m.;Toledo;21;45.959;39.397;45.959;20.86;12;2.704;897.974
10/04/2022 07:05:00 a.m.;Sudoeste;7;38.92;25.312;25.312;16.227;11.609;14.094;766.276
10/04/2022 07:05:00 a.m.;Toledo;21;46.258;39.027;46.258;20.709;12.861;15.143;897.974
10/04/2022 08:05:00 a.m.;Sudoeste;7;38.362;25.28;25.28;16.186;17.338;28.509;766.276
10/04/2022 08:05:00 a.m.;Toledo;21;46.557;38.561;46.557;20.498;13.914;28.348;897.974
10/04/2022 09:05:00 a.m.;Sudoeste;7;37.866;25.222;25.222;16.671;21.548;46.118;766.276
10/04/2022 09:05:00 a.m.;Toledo;21;46.74;38.148;46.74;21.491;21.617;46.082;897.974
10/04/2022 10:05:00 a.m.;Sudoeste;7;37.342;25.202;25.202;16.671;27.278;69.755;766.276
10/04/2022 10:05:00 a.m.;Toledo;21;46.885;37.994;46.885;21.169;30.388;72.485;897.974
10/04/2022 11:05:00 a.m.;Sudoeste;7;36.846;25.176;25.176;16.978;35.178;100.804;766.276
10/04/2022 11:05:00 a.m.;Toledo;21;47.024;37.744;47.024;21.69;38.739;107.131;897.974
10/04/2022 12:05:00 p.m.;Sudoeste;7;36.167;25.131;25.131;17.135;39.875;137.947;766.276
10/04/2022 12:05:00 p.m.;Toledo;21;48.417;37.566;48.417;22.451;44.631;149.622;897.974
10/04/2022 01:05:00 p.m.;Sudoeste;7;35.128;25.105;25.105;17.723;43.442;180.366;766.276
10/04/2022 01:05:00 p.m.;Toledo;21;49.569;37.355;49.569;23.273;54.912;197.869;897.974
10/04/2022 02:05:00 p.m.;Sudoeste;7;35.73;25.147;25.147;17.988;37.066;222.255;766.276
10/04/2022 02:05:00 p.m.;Toledo;21;50.505;37.946;50.505;24.925;52.851;252.795;897.974
10/04/2022 03:05:00 p.m.;Sudoeste;7;36.398;25.196;25.196;18.339;28.064;255.74;766.276
10/04/2022 03:05:00 p.m.;Toledo;21;51.526;38.373;51.526;26.338;34.248;295.67;897.974
10/04/2022 04:05:00 p.m.;Sudoeste;7;36.553;25.176;25.176;18.061;29.561;283.904;766.276
10/04/2022 04:05:00 p.m.;Toledo;21;52.061;38.45;52.061;24.352;32.802;328.251;897.974
10/04/2022 05:05:00 p.m.;Sudoeste;7;36.836;25.199;25.199;17.902;28.597;312.427;766.276
10/04/2022 05:05:00 p.m.;Toledo;21;52.023;38.297;52.023;24.156;32.736;361.066;897.974
10/04/2022 06:05:00 p.m.;Sudoeste;7;36.986;25.196;25.196;17.154;31.512;342.599;766.276
10/04/2022 06:05:00 p.m.;Toledo;21;51.96;38.099;51.96;23.534;33.09;393.934;897.974
10/04/2022 07:05:00 p.m.;Sudoeste;7;36.577;25.167;25.167;17.144;34.122;375.126;766.276
10/04/2022 07:05:00 p.m.;Toledo;21;52.076;37.609;52.076;22.37;36.854;428.018;897.974
10/04/2022 08:05:00 p.m.;Sudoeste;7;36.423;25.108;25.108;16.825;44.696;415.059;766.276
10/04/2022 08:05:00 p.m.;Toledo;21;52.076;37.556;52.076;22.044;50.276;473.851;897.974
10/04/2022 09:05:00 p.m.;Sudoeste;7;36.639;25.138;25.138;16.671;42.633;460.059;766.276
10/04/2022 09:05:00 p.m.;Toledo;21;52.09;37.749;52.09;21.869;55.657;528.021;897.974
10/04/2022 10:05:00 p.m.;Sudoeste;7;37.298;25.173;25.173;16.355;39.21;502.072;766.276
10/04/2022 10:05:00 p.m.;Toledo;21;52.139;38.321;52.139;22.02;54.41;583.101;897.974
10/04/2022 11:05:00 p.m.;Sudoeste;7;38.237;25.238;25.238;16.189;30.246;537.106;766.276
10/04/2022 11:05:00 p.m.;Toledo;21;52.302;39.046;52.302;20.591;40.032;631.072;897.974
11/04/2022 12:05:00 a.m.;Sudoeste;7;38.771;25.251;25.251;15.924;24.612;564.819;766.276
11/04/2022 12:05:00 a.m.;Toledo;21;52.433;39.181;52.433;19.773;32.645;665.619;897.974
11/04/2022 01:05:00 a.m.;Sudoeste;7;39.089;25.302;25.302;15.783;20.013;586.918;766.276
11/04/2022 01:05:00 a.m.;Toledo;21;52.741;39.349;52.741;19.749;24.716;693.801;897.974
11/04/2022 02:05:00 a.m.;Sudoeste;7;39.657;25.345;25.345;15.61;10.575;600.909;766.276
11/04/2022 02:05:00 a.m.;Toledo;21;52.939;39.633;52.939;20.062;13.507;714.089;897.974
11/04/2022 03:05:00 a.m.;Sudoeste;7;39.512;25.361;25.361;15.614;10.439;610.612;766.276
11/04/2022 03:05:00 a.m.;Toledo;21;53.035;39.556;53.035;20.192;11.204;725.741;897.974
11/04/2022 04:05:00 a.m.;Sudoeste;7;39.416;25.357;25.357;15.745;9.555;620.233;766.276
11/04/2022 04:05:00 a.m.;Toledo;21;53.242;39.44;53.242;19.749;11.295;736.897;897.974
11/04/2022 05:05:00 a.m.;Sudoeste;7;39.021;25.328;25.328;15.741;14.831;633.5;766.276
11/04/2022 05:05:00 a.m.;Toledo;21;53.329;38.96;53.329;19.602;11.585;748.323;897.974
11/04/2022 06:05:00 a.m.;Sudoeste;7;38.102;25.26;25.26;15.888;19.992;2.325;648.072
11/04/2022 06:05:00 a.m.;Toledo;21;53.382;38.075;53.382;19.59;15.32;3.001;757.524
11/04/2022 07:05:00 a.m.;Sudoeste;7;37.669;25.205;25.205;16.227;32.879;29.905;648.072
11/04/2022 07:05:00 a.m.;Toledo;21;53.286;37.859;53.286;20.046;37.747;32.872;757.524
11/04/2022 08:05:00 a.m.;Sudoeste;7;37.231;25.144;25.144;16.195;45.075;71.857;648.072
11/04/2022 08:05:00 a.m.;Toledo;21;53.146;37.72;53.146;20.209;54.62;79.861;757.524
11/04/2022 09:05:00 a.m.;Sudoeste;7;37.298;25.125;25.125;16.045;47.857;119.376;648.072
11/04/2022 09:05:00 a.m.;Toledo;21;53.107;37.85;53.107;20.054;57.889;136.35;757.524
11/04/2022 10:05:00 a.m.;Sudoeste;7;37.395;25.134;25.134;16.045;46.401;166.451;648.072
11/04/2022 10:05:00 a.m.;Toledo;21;53.459;38.047;53.459;20.66;57.774;194.165;757.524
11/04/2022 11:05:00 a.m.;Sudoeste;7;37.318;25.131;25.131;16.045;46.646;212.32;648.072
11/04/2022 11:05:00 a.m.;Toledo;21;53.575;38.441;53.575;21.299;55.23;251.462;757.524
11/04/2022 12:05:00 p.m.;Sudoeste;7;36.788;25.089;25.089;16.227;51.834;260.898;648.072
11/04/2022 12:05:00 p.m.;Toledo;21;53.585;38.191;53.585;20.827;54.104;305.281;757.524
11/04/2022 01:05:00 p.m.;Sudoeste;7;35.171;25.076;25.076;16.818;51.866;314.288;648.072
11/04/2022 01:05:00 p.m.;Toledo;21;;;;;;;
11/04/2022 02:05:00 p.m.;Sudoeste;7;35.489;25.099;25.099;16.821;50.151;366.655;648.072
11/04/2022 02:05:00 p.m.;Toledo;21;53.397;37.542;53.397;21.718;64.87;419.833;757.524
11/04/2022 03:05:00 p.m.;Sudoeste;7;37.034;25.176;25.176;16.355;41.463;415.646;648.072
11/04/2022 03:05:00 p.m.;Toledo;21;53.406;38.33;53.406;22.036;61.547;483.764;757.524
11/04/2022 04:05:00 p.m.;Sudoeste;7;37.361;25.189;25.189;16.077;39.867;460.243;648.072
11/04/2022 04:05:00 p.m.;Toledo;21;53.546;38.244;53.546;21.906;48.544;536.161;757.524
11/04/2022 05:05:00 p.m.;Sudoeste;7;37.52;25.147;25.147;15.924;44.102;504.472;648.072
11/04/2022 05:05:00 p.m.;Toledo;21;53.546;38.095;53.546;21.466;48.854;584.921;757.524
11/04/2022 06:05:00 p.m.;Sudoeste;7;36.62;25.115;25.115;16.042;49.268;552.552;648.072
11/04/2022 06:05:00 p.m.;Toledo;21;53.483;37.47;53.483;21.454;50.985;634.575;757.524
11/04/2022 07:05:00 p.m.;Sudoeste;7;36.909;25.121;25.121;16.048;50.112;602.851;648.072
11/04/2022 07:05:00 p.m.;Toledo;21;53.315;37.898;53.315;20.339;62.949;693.544;757.524
11/04/2022 08:05:00 p.m.;Sudoeste;7;37.404;25.115;25.115;15.745;51.968;653.167;648.072
11/04/2022 08:05:00 p.m.;Toledo;21;53.213;38.306;53.213;20.408;61.779;756.006;757.524
11/04/2022 09:05:00 p.m.;Sudoeste;7;37.371;25.095;25.095;15.61;54.947;708.079;648.072
11/04/2022 09:05:00 p.m.;Toledo;21;53.151;38.191;53.151;20.07;61.863;817.827;757.524
11/04/2022 10:05:00 p.m.;Sudoeste;7;37.529;25.134;25.134;15.604;50.373;761.456;648.072
11/04/2022 10:05:00 p.m.;Toledo;21;53.112;38.258;53.112;19.899;61.625;879.612;757.524
11/04/2022 11:05:00 p.m.;Sudoeste;7;38.68;25.218;25.218;15.447;37.782;805.086;648.072
11/04/2022 11:05:00 p.m.;Toledo;21;53.209;39.09;53.209;19.704;49.321;938.42;757.524
12/04/2022 12:05:00 a.m.;Sudoeste;7;39.156;25.283;25.283;15.294;26.922;837.745;648.072
12/04/2022 12:05:00 a.m.;Toledo;21;53.411;39.335;53.411;19.521;33.51;979.438;757.524
12/04/2022 01:05:00 a.m.;Sudoeste;7;39.262;25.319;25.319;15.294;21.037;862.485;648.072
12/04/2022 01:05:00 a.m.;Toledo;21;53.609;39.402;53.609;19.541;26.943;1009.5;757.524
12/04/2022 02:05:00 a.m.;Sudoeste;7;39.45;25.361;25.361;15.144;16;881.637;648.072
12/04/2022 02:05:00 a.m.;Toledo;21;53.729;39.445;53.729;19.712;21.527;1033.075;757.524
12/04/2022 03:05:00 a.m.;Sudoeste;7;39.594;25.28;25.28;14.997;18.521;893.734;648.072
12/04/2022 03:05:00 a.m.;Toledo;21;53.826;39.585;53.826;19.35;14.021;1049.613;757.524
12/04/2022 04:05:00 a.m.;Sudoeste;7;39.387;25.351;25.351;15.147;12.139;908.633;648.072
12/04/2022 04:05:00 a.m.;Toledo;21;53.835;39.263;53.835;18.735;14.18;1063.761;757.524
12/04/2022 05:05:00 a.m.;Sudoeste;7;38.68;25.315;25.315;15.451;17.793;925.807;648.072
12/04/2022 05:05:00 a.m.;Toledo;21;53.83;38.594;53.83;18.927;14.915;1078.141;757.524
12/04/2022 06:05:00 a.m.;Sudoeste;7;38.03;25.26;25.26;15.748;22.849;2.731;943.337
12/04/2022 06:05:00 a.m.;Toledo;21;53.739;38.047;53.739;19.199;27.513;6.008;1090.833
12/04/2022 07:05:00 a.m.;Sudoeste;7;37.563;25.17;25.17;15.895;39.024;34.142;943.337
12/04/2022 07:05:00 a.m.;Toledo;21;53.503;37.869;53.503;19.83;42.221;40.371;1090.833
12/04/2022 08:05:00 a.m.;Sudoeste;7;37.096;25.115;25.115;15.895;50.208;80.891;943.337
12/04/2022 08:05:00 a.m.;Toledo;21;53.165;37.763;53.165;19.838;61.548;92.676;1090.833
12/04/2022 09:05:00 a.m.;Sudoeste;7;37.019;25.128;25.128;15.924;50.844;134.161;943.337
